Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Age Group,Purchase Level
841,42,Male,Shirt,Clothing,24,Alabama,L,Teal,Summer,4.2,Yes,Yes,18,PayPal,Weekly,36-45,Low
842,55,Male,Sweater,Clothing,88,Texas,M,Beige,Summer,2.6,Yes,Yes,28,PayPal,Fortnightly,46-55,High
846,31,Male,Belt,Accessories,21,Michigan,XL,Charcoal,Winter,3.7,Yes,Yes,30,Venmo,Monthly,26-35,Low
847,49,Male,Boots,Footwear,72,Kentucky,M,Pink,Spring,3.7,Yes,Yes,42,Debit Card,Quarterly,46-55,High
848,53,Male,Hoodie,Clothing,44,New Jersey,L,Blue,Fall,4.1,Yes,Yes,30,PayPal,Monthly,46-55,Medium
849,48,Male,Sandals,Footwear,73,Delaware,M,Lavender,Fall,3.6,Yes,Yes,33,Credit Card,Bi-Weekly,46-55,High
852,35,Male,Sandals,Footwear,86,Massachusetts,M,Red,Summer,2.9,Yes,Yes,19,Debit Card,Monthly,26-35,High
853,34,Male,Dress,Clothing,60,Florida,L,Yellow,Spring,4.2,Yes,Yes,23,Debit Card,Every 3 Months,26-35,Medium
857,55,Male,Shirt,Clothing,33,Alaska,M,Gold,Summer,3.5,Yes,Yes,47,Debit Card,Fortnightly,46-55,Medium
858,43,Male,Shorts,Clothing,60,Missouri,L,Cyan,Fall,3.0,Yes,Yes,50,Debit Card,Every 3 Months,36-45,Medium
860,47,Male,Hoodie,Clothing,73,Wisconsin,M,Teal,Winter,4.0,Yes,Yes,7,Debit Card,Monthly,46-55,High
862,46,Male,Skirt,Clothing,100,Virginia,XL,Green,Spring,3.3,Yes,Yes,35,Credit Card,Every 3 Months,46-55,High
864,49,Male,Sneakers,Footwear,41,Vermont,M,Cyan,Summer,3.9,Yes,Yes,42,PayPal,Fortnightly,46-55,Medium
865,51,Male,Jeans,Clothing,59,Kentucky,S,Charcoal,Winter,3.9,Yes,Yes,5,PayPal,Annually,46-55,Medium
868,37,Male,Jacket,Outerwear,20,Colorado,M,Turquoise,Spring,3.1,Yes,Yes,23,Bank Transfer,Fortnightly,36-45,Low
869,40,Male,Dress,Clothing,83,North Carolina,M,Green,Summer,3.2,Yes,Yes,2,Credit Card,Every 3 Months,36-45,High
870,38,Male,Hat,Accessories,54,New Hampshire,M,Silver,Spring,2.7,Yes,Yes,33,PayPal,Weekly,36-45,Medium
872,47,Male,Handbag,Accessories,42,Hawaii,M,Charcoal,Spring,2.6,Yes,Yes,45,Debit Card,Quarterly,46-55,Medium
874,51,Male,Boots,Footwear,77,Mississippi,M,Pink,Summer,4.2,Yes,Yes,24,Venmo,Quarterly,46-55,High
876,37,Male,Sandals,Footwear,39,North Dakota,L,Gray,Summer,4.1,Yes,Yes,7,Bank Transfer,Every 3 Months,36-45,Medium
877,41,Male,Belt,Accessories,51,Nebraska,L,Gray,Summer,3.8,Yes,Yes,1,Debit Card,Weekly,36-45,Medium
881,39,Male,Backpack,Accessories,75,Nevada,L,Red,Spring,3.1,Yes,Yes,25,Debit Card,Monthly,36-45,High
882,52,Male,Sandals,Footwear,61,South Carolina,M,Silver,Summer,2.7,Yes,Yes,18,Venmo,Annually,46-55,Medium
883,50,Male,Boots,Footwear,35,Virginia,M,Cyan,Fall,3.8,Yes,Yes,37,Cash,Every 3 Months,46-55,Medium
886,41,Male,Dress,Clothing,99,Ohio,L,Purple,Fall,4.4,Yes,Yes,49,Debit Card,Every 3 Months,36-45,High
889,49,Male,Scarf,Accessories,77,New Hampshire,S,Gold,Spring,3.6,Yes,Yes,44,Cash,Annually,46-55,High
891,52,Male,Gloves,Accessories,51,New York,S,Purple,Spring,4.3,Yes,Yes,47,Credit Card,Monthly,46-55,Medium
893,31,Male,Shorts,Clothing,64,New Mexico,L,Gray,Summer,2.7,Yes,Yes,43,Debit Card,Monthly,26-35,Medium
894,33,Male,Backpack,Accessories,51,Nebraska,M,Red,Spring,4.7,Yes,Yes,14,Venmo,Monthly,26-35,Medium
895,44,Male,Hoodie,Clothing,60,Wyoming,L,Purple,Spring,3.8,Yes,Yes,3,Debit Card,Quarterly,36-45,Medium
896,40,Male,Hat,Accessories,69,Mississippi,XL,Olive,Spring,4.7,Yes,Yes,33,Debit Card,Quarterly,36-45,Medium
899,54,Male,Belt,Accessories,70,Nevada,L,Red,Spring,3.5,Yes,Yes,19,Bank Transfer,Every 3 Months,46-55,Medium
901,54,Male,Hat,Accessories,98,West Virginia,L,Gray,Fall,3.3,Yes,Yes,42,Bank Transfer,Quarterly,46-55,High
903,43,Male,Hat,Accessories,44,Kentucky,M,Beige,Summer,2.8,Yes,Yes,5,Cash,Monthly,36-45,Medium
904,44,Male,Jacket,Outerwear,45,Washington,M,Blue,Winter,3.3,Yes,Yes,3,PayPal,Quarterly,36-45,Medium
906,46,Male,Dress,Clothing,68,Mississippi,S,Cyan,Spring,2.8,Yes,Yes,16,Venmo,Annually,46-55,Medium
907,41,Male,Pants,Clothing,56,South Carolina,M,Red,Spring,4.2,Yes,Yes,21,Debit Card,Bi-Weekly,36-45,Medium
908,32,Male,Sweater,Clothing,43,Missouri,L,Cyan,Winter,4.4,Yes,Yes,34,Credit Card,Bi-Weekly,26-35,Medium
911,49,Male,Hoodie,Clothing,25,South Carolina,S,Pink,Spring,3.4,Yes,Yes,22,Credit Card,Monthly,46-55,Low
912,53,Male,Pants,Clothing,74,Vermont,M,Black,Winter,2.8,Yes,Yes,2,Bank Transfer,Quarterly,46-55,High
914,37,Male,Sneakers,Footwear,47,Utah,M,Yellow,Fall,2.6,Yes,Yes,29,Cash,Every 3 Months,36-45,Medium
915,43,Male,Dress,Clothing,67,Washington,L,Purple,Summer,4.1,Yes,Yes,27,Venmo,Every 3 Months,36-45,Medium
916,31,Male,Dress,Clothing,22,Rhode Island,L,Purple,Winter,2.9,Yes,Yes,33,Credit Card,Fortnightly,26-35,Low
917,49,Male,Jeans,Clothing,34,Illinois,S,Blue,Spring,2.7,Yes,Yes,16,Venmo,Monthly,46-55,Medium
920,41,Male,Shirt,Clothing,82,Massachusetts,L,Green,Winter,2.6,Yes,Yes,17,Debit Card,Bi-Weekly,36-45,High
921,37,Male,Belt,Accessories,81,Arkansas,XL,Gold,Summer,4.3,Yes,Yes,37,Cash,Weekly,36-45,High
924,55,Male,Shirt,Clothing,24,Arkansas,M,Silver,Spring,4.2,Yes,Yes,7,PayPal,Weekly,46-55,Low
925,52,Male,Socks,Clothing,78,Kansas,XL,Beige,Winter,3.1,Yes,Yes,37,Cash,Quarterly,46-55,High
927,54,Male,Jeans,Clothing,63,Massachusetts,XL,Green,Spring,4.4,Yes,Yes,11,Cash,Bi-Weekly,46-55,Medium
935,45,Male,Jeans,Clothing,47,Oregon,S,Yellow,Spring,3.7,Yes,Yes,21,Bank Transfer,Monthly,36-45,Medium
937,31,Male,Shoes,Footwear,84,Maine,M,Pink,Summer,2.7,Yes,Yes,28,Cash,Weekly,26-35,High
938,32,Male,Shorts,Clothing,24,Iowa,M,Magenta,Summer,2.7,Yes,Yes,18,Venmo,Quarterly,26-35,Low
939,36,Male,Blouse,Clothing,97,Wisconsin,S,Teal,Fall,4.8,Yes,Yes,21,Debit Card,Fortnightly,36-45,High
941,48,Male,Belt,Accessories,44,Colorado,S,Maroon,Spring,2.6,Yes,Yes,15,PayPal,Every 3 Months,46-55,Medium
942,39,Male,Handbag,Accessories,35,Illinois,L,Black,Winter,4.5,Yes,Yes,38,PayPal,Every 3 Months,36-45,Medium
944,32,Male,Hat,Accessories,63,Oklahoma,L,Cyan,Winter,3.8,Yes,Yes,13,Venmo,Fortnightly,26-35,Medium
945,54,Male,Belt,Accessories,97,Indiana,S,Gray,Spring,4.8,Yes,Yes,39,Cash,Bi-Weekly,46-55,High
946,38,Male,Boots,Footwear,38,Minnesota,M,Violet,Summer,4.1,Yes,Yes,8,Venmo,Every 3 Months,36-45,Medium
947,46,Male,Coat,Outerwear,24,Pennsylvania,XL,Blue,Spring,2.8,Yes,Yes,4,PayPal,Quarterly,46-55,Low
949,49,Male,Hat,Accessories,90,Alabama,L,Olive,Summer,4.9,Yes,Yes,11,Venmo,Every 3 Months,46-55,High
950,33,Male,Jeans,Clothing,36,Montana,M,Olive,Summer,3.4,Yes,Yes,49,Venmo,Monthly,26-35,Medium
951,54,Male,Backpack,Accessories,37,New Mexico,XL,Turquoise,Winter,4.1,Yes,Yes,30,PayPal,Quarterly,46-55,Medium
952,47,Male,Dress,Clothing,51,Alaska,M,Cyan,Summer,2.9,Yes,Yes,34,Bank Transfer,Monthly,46-55,Medium
953,36,Male,Hat,Accessories,71,Idaho,S,Red,Fall,3.1,Yes,Yes,28,PayPal,Monthly,36-45,High
956,55,Male,Dress,Clothing,75,Mississippi,L,Lavender,Summer,3.4,Yes,Yes,4,PayPal,Monthly,46-55,High
958,38,Male,Scarf,Accessories,23,Indiana,XL,Violet,Spring,4.7,Yes,Yes,11,Cash,Quarterly,36-45,Low
960,36,Male,Skirt,Clothing,99,Nevada,M,Cyan,Spring,2.6,Yes,Yes,12,Cash,Fortnightly,36-45,High
965,42,Male,Sandals,Footwear,51,Arizona,M,Beige,Spring,2.6,Yes,Yes,12,Venmo,Bi-Weekly,36-45,Medium
966,43,Male,Boots,Footwear,55,Delaware,L,Black,Spring,5.0,Yes,Yes,10,Credit Card,Annually,36-45,Medium
970,40,Male,Coat,Outerwear,31,California,S,Pink,Fall,3.2,Yes,Yes,37,PayPal,Monthly,36-45,Medium
971,45,Male,Jeans,Clothing,66,California,S,Maroon,Winter,4.4,Yes,Yes,4,Cash,Monthly,36-45,Medium
972,47,Male,Sunglasses,Accessories,67,Indiana,M,Cyan,Summer,4.3,Yes,Yes,15,Credit Card,Weekly,46-55,Medium
977,34,Male,T-shirt,Clothing,90,Florida,M,Gray,Fall,3.6,Yes,Yes,50,Credit Card,Every 3 Months,26-35,High
983,35,Male,Coat,Outerwear,62,Texas,S,Red,Summer,3.2,Yes,Yes,37,PayPal,Monthly,26-35,Medium
986,32,Male,Handbag,Accessories,80,West Virginia,M,Gray,Fall,5.0,Yes,Yes,12,Bank Transfer,Annually,26-35,High
987,54,Male,Scarf,Accessories,96,Connecticut,S,Peach,Spring,4.5,Yes,Yes,36,Bank Transfer,Monthly,46-55,High
989,50,Male,Pants,Clothing,84,Ohio,M,Orange,Winter,4.9,Yes,Yes,47,PayPal,Fortnightly,46-55,High
991,48,Male,Sunglasses,Accessories,63,Washington,S,Yellow,Spring,4.8,Yes,Yes,24,Cash,Weekly,46-55,Medium
993,46,Male,Jacket,Outerwear,99,Louisiana,M,Gray,Winter,4.6,Yes,Yes,50,Debit Card,Weekly,46-55,High
994,51,Male,Sandals,Footwear,90,Iowa,M,Peach,Winter,4.4,Yes,Yes,25,Cash,Weekly,46-55,High
995,53,Male,Shoes,Footwear,68,New York,L,Violet,Fall,3.2,Yes,Yes,20,Debit Card,Monthly,46-55,Medium
996,44,Male,Jewelry,Accessories,80,Idaho,M,Magenta,Spring,3.0,Yes,Yes,10,Venmo,Weekly,36-45,High
999,51,Male,Shoes,Footwear,90,Connecticut,M,White,Spring,3.8,Yes,Yes,48,Bank Transfer,Bi-Weekly,46-55,High
1000,50,Male,Socks,Clothing,28,New Mexico,L,Brown,Spring,2.9,Yes,Yes,23,Debit Card,Monthly,46-55,Low
1001,43,Male,Socks,Clothing,46,Georgia,M,Red,Winter,3.9,Yes,Yes,1,Bank Transfer,Bi-Weekly,36-45,Medium
1003,55,Male,Shoes,Footwear,59,North Dakota,M,White,Spring,3.5,Yes,Yes,3,Bank Transfer,Bi-Weekly,46-55,Medium
1005,33,Male,Backpack,Accessories,79,Tennessee,M,Black,Summer,4.8,Yes,Yes,44,Cash,Annually,26-35,High
1006,43,Male,Backpack,Accessories,94,New York,M,Gold,Winter,3.9,Yes,Yes,5,Debit Card,Bi-Weekly,36-45,High
1009,41,Male,Scarf,Accessories,85,New Mexico,M,Pink,Spring,2.6,Yes,Yes,29,PayPal,Annually,36-45,High
1010,39,Male,Hoodie,Clothing,30,Louisiana,M,Silver,Summer,3.1,Yes,Yes,11,Venmo,Annually,36-45,Low
1011,54,Male,Jeans,Clothing,24,South Dakota,XL,Gray,Spring,4.7,Yes,Yes,37,Credit Card,Fortnightly,46-55,Low
1012,43,Male,Backpack,Accessories,25,Montana,L,Indigo,Spring,2.9,Yes,Yes,32,Debit Card,Fortnightly,36-45,Low
1019,50,Male,Dress,Clothing,70,Georgia,XL,Charcoal,Spring,4.9,Yes,Yes,46,Cash,Weekly,46-55,Medium
1020,32,Male,Shirt,Clothing,76,Kentucky,S,Beige,Winter,2.8,Yes,Yes,33,Venmo,Bi-Weekly,26-35,High
1022,55,Male,Coat,Outerwear,51,Massachusetts,S,Lavender,Winter,4.9,Yes,Yes,39,PayPal,Weekly,46-55,Medium
1027,49,Male,Handbag,Accessories,95,Virginia,L,Turquoise,Winter,3.0,Yes,Yes,39,PayPal,Bi-Weekly,46-55,High
1028,33,Male,Jewelry,Accessories,90,Ohio,L,Teal,Summer,2.8,Yes,Yes,11,Cash,Monthly,26-35,High
1029,45,Male,Hoodie,Clothing,36,Nebraska,S,Lavender,Summer,3.7,Yes,Yes,4,Cash,Fortnightly,36-45,Medium
1033,55,Male,Boots,Footwear,36,Maine,M,Lavender,Fall,4.0,Yes,Yes,44,Credit Card,Quarterly,46-55,Medium
1038,52,Male,Jewelry,Accessories,25,Rhode Island,XL,Brown,Spring,3.4,Yes,Yes,48,Debit Card,Quarterly,46-55,Low
1039,41,Male,Pants,Clothing,74,Nebraska,XL,Cyan,Fall,3.0,Yes,Yes,3,Bank Transfer,Weekly,36-45,High
1042,36,Male,Shirt,Clothing,25,Minnesota,M,Orange,Summer,4.9,Yes,Yes,11,Cash,Fortnightly,36-45,Low
1043,55,Male,Belt,Accessories,80,Maryland,M,Maroon,Spring,4.9,Yes,Yes,47,Credit Card,Weekly,46-55,High
1045,39,Male,Jeans,Clothing,30,Oregon,L,Teal,Summer,4.4,Yes,Yes,17,Bank Transfer,Every 3 Months,36-45,Low
1046,54,Male,Sweater,Clothing,79,New Mexico,L,Black,Fall,3.5,Yes,Yes,11,PayPal,Bi-Weekly,46-55,High
1047,40,Male,Sneakers,Footwear,22,Illinois,M,Magenta,Winter,4.2,Yes,Yes,12,Venmo,Annually,36-45,Low
1048,31,Male,Socks,Clothing,36,Utah,S,Olive,Fall,4.2,Yes,Yes,7,Credit Card,Fortnightly,26-35,Medium
1050,45,Male,Sunglasses,Accessories,33,Virginia,S,Purple,Fall,2.8,Yes,Yes,24,Cash,Quarterly,36-45,Medium
1051,48,Male,Sneakers,Footwear,64,Florida,M,Beige,Winter,3.8,Yes,Yes,19,Venmo,Monthly,46-55,Medium
1052,45,Male,Socks,Clothing,53,Ohio,M,Indigo,Fall,2.6,Yes,Yes,39,PayPal,Annually,36-45,Medium
1062,36,Male,Coat,Outerwear,62,Idaho,M,Gray,Summer,4.4,No,Yes,12,Venmo,Every 3 Months,36-45,Medium
1065,34,Male,Hat,Accessories,28,Wyoming,M,Violet,Spring,3.5,No,Yes,42,Credit Card,Every 3 Months,26-35,Low
1067,49,Male,Coat,Outerwear,96,Mississippi,M,Red,Winter,4.0,No,Yes,11,PayPal,Bi-Weekly,46-55,High
1069,55,Male,Shirt,Clothing,94,Wyoming,M,Olive,Fall,2.5,No,Yes,47,Credit Card,Weekly,46-55,High
1070,38,Male,Skirt,Clothing,81,Maryland,XL,White,Fall,4.3,No,Yes,33,Venmo,Every 3 Months,36-45,High
1071,50,Male,Jewelry,Accessories,75,North Carolina,M,Magenta,Summer,3.3,No,Yes,50,Debit Card,Weekly,46-55,High
1073,48,Male,Shorts,Clothing,92,Idaho,L,Gold,Fall,3.5,No,Yes,34,Debit Card,Fortnightly,46-55,High
1075,48,Male,Jewelry,Accessories,71,Tennessee,S,White,Fall,2.6,No,Yes,45,Bank Transfer,Fortnightly,46-55,High
1077,33,Male,Coat,Outerwear,72,North Dakota,L,Charcoal,Spring,2.9,No,Yes,47,Venmo,Bi-Weekly,26-35,High
1079,37,Male,Sweater,Clothing,59,Arizona,M,Silver,Fall,4.4,No,Yes,49,Credit Card,Fortnightly,36-45,Medium
1083,54,Male,Hat,Accessories,85,South Carolina,XL,Cyan,Winter,2.6,No,Yes,30,Venmo,Quarterly,46-55,High
1084,35,Male,Backpack,Accessories,97,Washington,L,Teal,Summer,3.3,No,Yes,43,Cash,Weekly,26-35,High
1085,34,Male,T-shirt,Clothing,36,Arkansas,S,Purple,Fall,4.1,No,Yes,48,Cash,Quarterly,26-35,Medium
1087,53,Male,Sunglasses,Accessories,62,Alaska,M,Olive,Winter,3.0,No,Yes,27,PayPal,Bi-Weekly,46-55,Medium
1088,45,Male,Jeans,Clothing,71,West Virginia,S,White,Winter,3.4,No,Yes,7,Bank Transfer,Monthly,36-45,High
1089,49,Male,Pants,Clothing,21,Louisiana,M,Turquoise,Winter,2.7,No,Yes,2,PayPal,Weekly,46-55,Low
1090,40,Male,Backpack,Accessories,61,Arizona,M,Silver,Spring,3.8,No,Yes,33,PayPal,Bi-Weekly,36-45,Medium
1091,38,Male,Scarf,Accessories,58,Connecticut,M,Violet,Spring,4.2,No,Yes,27,Cash,Fortnightly,36-45,Medium
1092,44,Male,Sweater,Clothing,80,North Carolina,L,Lavender,Spring,4.7,No,Yes,6,Credit Card,Fortnightly,36-45,High
1099,49,Male,Handbag,Accessories,98,Idaho,S,Turquoise,Spring,3.6,No,Yes,27,Credit Card,Weekly,46-55,High
1101,50,Male,Pants,Clothing,28,Nevada,L,Gold,Spring,4.4,No,Yes,2,Credit Card,Weekly,46-55,Low
1103,52,Male,Sweater,Clothing,83,Texas,M,Peach,Fall,2.9,No,Yes,24,Cash,Fortnightly,46-55,High
1104,35,Male,Hoodie,Clothing,23,Tennessee,S,Charcoal,Spring,4.3,No,Yes,8,Debit Card,Bi-Weekly,26-35,Low
1105,35,Male,Hat,Accessories,28,Delaware,M,Beige,Fall,3.1,No,Yes,8,Bank Transfer,Quarterly,26-35,Low
1106,33,Male,T-shirt,Clothing,83,Massachusetts,S,Olive,Spring,3.0,No,Yes,6,Venmo,Every 3 Months,26-35,High
1107,52,Male,Skirt,Clothing,96,Minnesota,L,Violet,Winter,3.6,No,Yes,12,Venmo,Fortnightly,46-55,High
1115,55,Male,Skirt,Clothing,25,New Hampshire,L,Violet,Fall,2.6,No,Yes,47,Bank Transfer,Every 3 Months,46-55,Low
1119,49,Male,Belt,Accessories,65,Indiana,M,Purple,Summer,4.9,No,Yes,11,PayPal,Every 3 Months,46-55,Medium
1120,34,Male,Jewelry,Accessories,36,Louisiana,M,Indigo,Spring,3.1,No,Yes,36,Credit Card,Weekly,26-35,Medium
1124,36,Male,Hat,Accessories,67,Massachusetts,S,Purple,Fall,2.5,No,Yes,38,Cash,Monthly,36-45,Medium
1125,42,Male,Sweater,Clothing,20,Iowa,M,Orange,Spring,4.9,No,Yes,40,Cash,Quarterly,36-45,Low
1128,50,Male,Shirt,Clothing,53,Delaware,XL,Maroon,Spring,4.8,No,Yes,22,Debit Card,Monthly,46-55,Medium
1130,37,Male,Hoodie,Clothing,65,New Hampshire,XL,White,Winter,4.7,No,Yes,46,Venmo,Fortnightly,36-45,Medium
1133,50,Male,Hoodie,Clothing,98,North Carolina,S,Teal,Spring,4.3,No,Yes,25,Cash,Fortnightly,46-55,High
1134,36,Male,Shoes,Footwear,36,Connecticut,XL,Magenta,Winter,4.1,No,Yes,29,Cash,Weekly,36-45,Medium
1138,46,Male,Shirt,Clothing,91,New Mexico,XL,Pink,Winter,2.8,No,Yes,16,Bank Transfer,Every 3 Months,46-55,High
1141,31,Male,Jeans,Clothing,39,Maryland,M,White,Winter,2.6,No,Yes,6,Credit Card,Every 3 Months,26-35,Medium
1142,39,Male,Gloves,Accessories,33,Ohio,S,Silver,Winter,4.7,No,Yes,23,PayPal,Fortnightly,36-45,Medium
1145,41,Male,Jeans,Clothing,54,South Carolina,S,Indigo,Fall,4.4,No,Yes,25,Bank Transfer,Fortnightly,36-45,Medium
1146,31,Male,Sneakers,Footwear,89,Nevada,L,Pink,Summer,3.0,No,Yes,30,Cash,Every 3 Months,26-35,High
1147,48,Male,Sneakers,Footwear,38,Wisconsin,M,Indigo,Summer,4.2,No,Yes,7,Bank Transfer,Every 3 Months,46-55,Medium
1149,34,Male,Pants,Clothing,66,Florida,M,Violet,Spring,2.6,No,Yes,10,PayPal,Fortnightly,26-35,Medium
1152,41,Male,Blouse,Clothing,86,Ohio,M,Gray,Spring,4.2,No,Yes,24,Credit Card,Weekly,36-45,High
1155,49,Male,Dress,Clothing,82,Georgia,L,Cyan,Spring,2.9,No,Yes,44,Credit Card,Bi-Weekly,46-55,High
1158,37,Male,Belt,Accessories,66,Maryland,M,Charcoal,Fall,4.4,No,Yes,11,Cash,Quarterly,36-45,Medium
1161,37,Male,Scarf,Accessories,42,North Dakota,S,Blue,Summer,3.2,No,Yes,9,Venmo,Bi-Weekly,36-45,Medium
1163,47,Male,Sandals,Footwear,92,North Carolina,M,Blue,Winter,4.2,No,Yes,13,PayPal,Weekly,46-55,High
1166,51,Male,T-shirt,Clothing,64,Wisconsin,M,Silver,Winter,2.9,No,Yes,21,Venmo,Every 3 Months,46-55,Medium
1167,48,Male,Dress,Clothing,48,Connecticut,S,Lavender,Winter,3.7,No,Yes,22,Venmo,Fortnightly,46-55,Medium
1172,41,Male,Socks,Clothing,55,Louisiana,M,Lavender,Spring,3.9,No,Yes,15,Debit Card,Annually,36-45,Medium
1174,44,Male,Jewelry,Accessories,76,South Dakota,M,Indigo,Winter,2.5,No,Yes,42,Cash,Bi-Weekly,36-45,High
1175,42,Male,Backpack,Accessories,31,Michigan,M,Black,Winter,4.3,No,Yes,19,Bank Transfer,Bi-Weekly,36-45,Medium
1176,35,Male,Belt,Accessories,81,New Jersey,M,Beige,Spring,4.1,No,Yes,26,PayPal,Quarterly,26-35,High
1177,36,Male,Dress,Clothing,83,Oregon,M,Red,Winter,4.6,No,Yes,39,PayPal,Quarterly,36-45,High
1178,54,Male,Skirt,Clothing,21,Iowa,M,Black,Spring,4.8,No,Yes,24,Debit Card,Monthly,46-55,Low
1179,37,Male,Dress,Clothing,22,South Carolina,M,Teal,Spring,4.9,No,Yes,23,Debit Card,Annually,36-45,Low
1183,37,Male,Jewelry,Accessories,21,New Mexico,M,Maroon,Spring,3.8,No,Yes,45,PayPal,Quarterly,36-45,Low
1186,47,Male,Jeans,Clothing,64,Maine,M,Magenta,Spring,3.9,No,Yes,29,Credit Card,Monthly,46-55,Medium
1192,34,Male,T-shirt,Clothing,70,Indiana,L,Charcoal,Winter,4.1,No,Yes,50,Venmo,Quarterly,26-35,Medium
1193,49,Male,Coat,Outerwear,56,Florida,M,Turquoise,Summer,4.0,No,Yes,42,Venmo,Quarterly,46-55,Medium
1194,40,Male,Jacket,Outerwear,55,Alaska,L,Pink,Fall,5.0,No,Yes,18,Credit Card,Fortnightly,36-45,Medium
1195,50,Male,Hoodie,Clothing,46,New York,S,Teal,Winter,3.1,No,Yes,6,Credit Card,Fortnightly,46-55,Medium
1198,54,Male,Sneakers,Footwear,92,Vermont,L,Violet,Fall,3.9,No,Yes,26,PayPal,Annually,46-55,High
1199,40,Male,Socks,Clothing,49,New Jersey,M,Brown,Summer,3.9,No,Yes,17,Cash,Annually,36-45,Medium
1200,49,Male,Sandals,Footwear,89,Maryland,M,Indigo,Fall,4.5,No,Yes,3,Debit Card,Weekly,46-55,High
1203,48,Male,Scarf,Accessories,29,Maryland,S,Olive,Spring,2.9,No,Yes,14,Venmo,Every 3 Months,46-55,Low
1204,40,Male,Sneakers,Footwear,82,Minnesota,M,Orange,Winter,3.7,No,Yes,23,Bank Transfer,Annually,36-45,High
1206,52,Male,Handbag,Accessories,99,California,M,Olive,Spring,3.5,No,Yes,38,Bank Transfer,Fortnightly,46-55,High
1210,41,Male,Pants,Clothing,62,Pennsylvania,M,Blue,Winter,3.8,No,Yes,16,Bank Transfer,Monthly,36-45,Medium
1211,34,Male,Sunglasses,Accessories,78,Missouri,M,Olive,Fall,4.1,No,Yes,5,Cash,Quarterly,26-35,High
1213,32,Male,Shoes,Footwear,74,Pennsylvania,M,Yellow,Summer,2.5,No,Yes,18,Credit Card,Weekly,26-35,High
1218,50,Male,Boots,Footwear,63,Nebraska,XL,Cyan,Fall,2.6,No,Yes,12,Cash,Every 3 Months,46-55,Medium
1219,55,Male,Boots,Footwear,79,Pennsylvania,M,Cyan,Spring,3.1,No,Yes,43,Cash,Every 3 Months,46-55,High
1227,53,Male,Sandals,Footwear,91,Ohio,S,Cyan,Fall,3.4,No,Yes,18,Venmo,Bi-Weekly,46-55,High
1229,55,Male,Jacket,Outerwear,55,Indiana,S,Yellow,Winter,3.9,No,Yes,1,Cash,Annually,46-55,Medium
1230,34,Male,Jewelry,Accessories,52,Kansas,XL,Maroon,Winter,3.6,No,Yes,39,Bank Transfer,Annually,26-35,Medium
1234,46,Male,Pants,Clothing,73,Utah,L,Beige,Winter,3.5,No,Yes,40,Venmo,Every 3 Months,46-55,High
1235,38,Male,Gloves,Accessories,99,New Jersey,M,Indigo,Fall,4.1,No,Yes,2,Bank Transfer,Bi-Weekly,36-45,High
1237,42,Male,Hat,Accessories,68,New Mexico,M,White,Summer,4.4,No,Yes,35,Debit Card,Every 3 Months,36-45,Medium
1239,55,Male,Pants,Clothing,77,Wyoming,M,Violet,Winter,3.7,No,Yes,3,Venmo,Fortnightly,46-55,High
1241,41,Male,Scarf,Accessories,79,New Jersey,L,White,Winter,2.9,No,Yes,48,Debit Card,Annually,36-45,High
1246,42,Male,Dress,Clothing,31,New York,M,Violet,Fall,3.4,No,Yes,30,Bank Transfer,Weekly,36-45,Medium
1251,52,Male,Jeans,Clothing,26,New Hampshire,XL,Purple,Winter,4.1,No,Yes,24,Cash,Monthly,46-55,Low
1254,39,Male,Sandals,Footwear,23,Montana,XL,Red,Winter,4.9,No,Yes,49,PayPal,Annually,36-45,Low
1255,54,Male,Sneakers,Footwear,56,California,XL,Black,Spring,3.3,No,Yes,2,Credit Card,Bi-Weekly,46-55,Medium
1257,45,Male,Coat,Outerwear,48,West Virginia,S,Olive,Winter,3.6,No,Yes,4,Cash,Fortnightly,36-45,Medium
1259,47,Male,Boots,Footwear,87,Ohio,XL,Gold,Spring,4.1,No,Yes,34,Debit Card,Every 3 Months,46-55,High
1264,41,Male,Hoodie,Clothing,70,Delaware,L,Brown,Winter,4.6,No,Yes,1,Credit Card,Bi-Weekly,36-45,Medium
1265,52,Male,Sweater,Clothing,92,Vermont,S,Blue,Winter,2.5,No,Yes,1,Venmo,Bi-Weekly,46-55,High
1266,32,Male,Shirt,Clothing,79,Louisiana,M,Lavender,Spring,2.7,No,Yes,27,Bank Transfer,Weekly,26-35,High
1268,47,Male,T-shirt,Clothing,83,Oregon,S,Gray,Spring,2.7,No,Yes,41,Cash,Weekly,46-55,High
1270,43,Male,Jewelry,Accessories,53,Vermont,M,Lavender,Spring,3.0,No,Yes,47,PayPal,Quarterly,36-45,Medium
1273,35,Male,Sandals,Footwear,80,Wisconsin,M,Orange,Winter,4.4,No,Yes,16,Bank Transfer,Monthly,26-35,High
1274,41,Male,Jeans,Clothing,29,Mississippi,L,Silver,Spring,4.1,No,Yes,32,Credit Card,Every 3 Months,36-45,Low
1275,54,Male,Hat,Accessories,73,Missouri,M,Olive,Spring,3.1,No,Yes,37,PayPal,Quarterly,46-55,High
1276,55,Male,Sweater,Clothing,32,Arkansas,S,Turquoise,Fall,4.5,No,Yes,1,PayPal,Monthly,46-55,Medium
